,Unnamed: 0,month,trip_id,vehicle_id,started_at,ended_at,duration,start_location_name,end_location_name,user_id,trip_ledger_id
2329,2329,May,1703194,7724323,2019-05-28 23:17:00,5/28/2019 23:50,0:33:28,"3225 Central Ave NE, Albuquerque, NM 87106, USA","114 Tulane Dr SE, Albuquerque, NM 87106, USA",36672694,1575547
2330,2330,May,1703199,3307879,2019-05-28 23:17:00,5/29/2019 0:10,0:52:36,"2002 Central Ave NW, Albuquerque, NM 87104, USA","911 Raynolds Ave SW, Albuquerque, NM 87104, USA",36087923,1575818
2331,2331,May,1703244,2559530,2019-05-28 23:19:00,5/28/2019 23:23,0:03:28,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","116 San Felipe St NW, Albuquerque, NM 87104, USA",36697086,1575194
2332,2332,May,1703253,1258930,2019-05-28 23:20:00,5/29/2019 0:14,0:54:37,"2002 Central Ave NW, Albuquerque, NM 87104, USA","911 Raynolds Ave SW, Albuquerque, NM 87104, USA",36185552,1575897
2333,2333,May,1703267,5369677,2019-05-28 23:20:00,5/28/2019 23:33,0:12:37,"423 Central Ave NE, Albuquerque, NM 87102, USA","111 Marble Ave NW, Albuquerque, NM 87102, USA",35828983,1575331
2334,2334,May,1703273,9918995,2019-05-28 23:21:00,5/28/2019 23:23,0:02:17,"219 Central Ave SW, Albuquerque, NM 87102, USA","100 Gold Ave SW, Albuquerque, NM 87102, USA",35544393,1575201
2335,2335,May,1703282,3099752,2019-05-28 23:22:00,5/29/2019 0:02,0:40:08,"120 Cornell Dr SE, Albuquerque, NM 87106, USA","2550 Central Ave NE, Albuquerque, NM 87106, USA",36698080,1575704
2336,2336,May,1703293,7028394,2019-05-28 23:23:00,5/28/2019 23:26,0:03:56,"501 5th St NW, Albuquerque, NM 87102, USA","120 10th St SW, Albuquerque, NM 87102, USA",35563481,1575239
2337,2337,May,1703317,4437884,2019-05-28 23:25:00,5/28/2019 23:46,0:20:45,"KRQE-TV Albuquerque, NM, USA, 13 Broadcast Plaza SW, Albuquerque, NM 87104, USA","1710 Central Ave SW, Albuquerque, NM 87104, USA",36678862,1575490
2338,2338,May,1703343,7841444,2019-05-28 23:27:00,5/28/2019 23:32,0:04:57,"117 Bryn Mawr Dr SE, Albuquerque, NM 87106, USA","107 Bryn Mawr Dr SE, Albuquerque, NM 87106, USA",36700332,1575321
2339,2339,May,1703390,1561398,2019-05-28 23:31:00,5/28/2019 23:38,0:06:58,"2000 Bellamah Ave NW, Albuquerque, NM 87104, USA","1761 Bellamah Ave NW, Albuquerque, NM 87104, USA",36643813,1575399
2340,2340,May,1703396,2823093,2019-05-28 23:31:00,5/28/2019 23:38,0:06:53,"2000 Bellamah Ave NW, Albuquerque, NM 87104, USA","1761 Bellamah Ave NW, Albuquerque, NM 87104, USA",36531460,1575402
2341,2341,May,1703410,5144990,2019-05-28 23:33:00,5/28/2019 23:48,0:15:56,"Lomas @ 1st, Albuquerque, NM 87102, USA","111 Marble Ave NW, Albuquerque, NM 87102, USA",36699318,1575522
2342,2342,May,1703417,3798444,2019-05-28 23:33:00,5/28/2019 23:48,0:15:18,"Lomas @ 1st, Albuquerque, NM 87102, USA","111 Marble Ave NW, Albuquerque, NM 87102, USA",36699748,1575521
2343,2343,May,1703419,3443837,2019-05-28 23:33:00,5/29/2019 0:34,1:00:39,"3100 Central Ave SE, Albuquerque, NM 87106, USA","3201 Central Ave NE, Albuquerque, NM 87106, USA",36693641,1576168
2344,2344,May,1703420,2484319,2019-05-28 23:33:00,5/29/2019 0:01,0:27:43,"3101 Central Ave NE, Albuquerque, NM 87106, USA","3202 Purdue Pl NE, Albuquerque, NM 87106, USA",36694854,1575680
2345,2345,May,1703428,4347416,2019-05-28 23:34:00,5/29/2019 0:01,0:27:12,"3100 Central Ave SE, Albuquerque, NM 87106, USA","3202 Purdue Pl NE, Albuquerque, NM 87106, USA",35648662,1575684
2346,2346,May,1703434,6916676,2019-05-28 23:34:00,5/29/2019 0:14,0:39:49,"417 Gold Ave SW, Albuquerque, NM 87102, USA","524 Central Ave SW, Albuquerque, NM 87102, USA",36685865,1575892
2347,2347,May,1703462,4440449,2019-05-28 23:35:00,5/28/2019 23:37,0:01:31,"423 Central Ave NE, Albuquerque, NM 87102, USA","423 Central Ave NE, Albuquerque, NM 87102, USA",36694653,1575384
2348,2348,May,1703471,8955364,2019-05-28 23:36:00,5/28/2019 23:41,0:05:16,"900 Park Ave SW, Albuquerque, NM 87102, USA","871 Silver Ave SW, Albuquerque, NM 87102, USA",36665470,1575432
2349,2349,May,1703475,4474441,2019-05-28 23:36:00,5/28/2019 23:52,0:15:58,"1115 Gold Ave SE, Albuquerque, NM 87106, USA","1815 Central Ave NW, Albuquerque, NM 87104, USA",35837998,1575564
2350,2350,May,1703480,7465102,2019-05-28 23:36:00,5/29/2019 0:40,1:03:40,"412 Gold Ave SW, Albuquerque, NM 87102, USA","412 Gold Ave SW, Albuquerque, NM 87102, USA",36687643,1576258
2351,2351,May,1703497,5040799,2019-05-28 23:38:00,5/28/2019 23:42,0:03:43,"318 Central Ave NW, Albuquerque, NM 87102, USA","316 Central Ave NW, Albuquerque, NM 87102, USA",35815448,1575447
2352,2352,May,1703508,8163657,2019-05-28 23:39:00,5/28/2019 23:54,0:15:02,"104 Richmond Dr SE, Albuquerque, NM 87106, USA","2901 Central Ave NE, Albuquerque, NM 87106, USA",36659562,1575587
2353,2353,May,1703546,4440449,2019-05-28 23:42:00,5/28/2019 23:57,0:15:01,"423 Central Ave NE, Albuquerque, NM 87102, USA","301 Central Ave NE, Albuquerque, NM 87102, USA",36694653,1575630
2354,2354,May,1703567,6705703,2019-05-28 23:43:00,5/28/2019 23:58,0:14:37,"405 Central Ave NW, Albuquerque, NM 87102, USA","424 Central Ave SE, Albuquerque, NM 87102, USA",35551210,1575648
2355,2355,May,1703573,8796425,2019-05-28 23:43:00,5/29/2019 0:05,0:21:27,"407 Central Ave SW, Albuquerque, NM 87102, USA","424 Central Ave SE, Albuquerque, NM 87102, USA",36665406,1575759
2356,2356,May,1703629,4023188,2019-05-28 23:47:00,5/28/2019 23:53,0:05:41,"Central @ Tingley, Albuquerque, NM 87104, USA","Central @ Tingley, Albuquerque, NM 87104, USA",36703870,1575571
2357,2357,May,1703630,8539632,2019-05-28 23:47:00,5/28/2019 23:50,0:02:48,"3225 Central Ave NE, Albuquerque, NM 87106, USA","114 Tulane Dr SE, Albuquerque, NM 87106, USA",36672321,1575548
2358,2358,May,1703673,4584610,2019-05-28 23:50:00,5/29/2019 1:34,1:43:14,"Central @ Tingley, Albuquerque, NM 87104, USA","2713 Central Ave NW, Albuquerque, NM 87104, USA",36703930,1576845
2359,2359,May,1703685,5345796,2019-05-28 23:51:00,5/28/2019 23:53,0:01:46,"101 State Hwy 313, Albuquerque, NM 87102, USA","101 State Hwy 313, Albuquerque, NM 87102, USA",36700469,1575577
2360,2360,May,1703695,9409803,2019-05-28 23:52:00,5/29/2019 0:05,0:13:22,"Gold Bldg, 320 Gold Ave SW, Albuquerque, NM 87102, USA","915 Copper Ave NW, Albuquerque, NM 87102, USA",36700586,1575767
2361,2361,May,1703696,3798444,2019-05-28 23:52:00,5/29/2019 0:02,0:09:47,"111 Marble Ave NW, Albuquerque, NM 87102, USA","80 5th St SW, Albuquerque, NM 87102, USA",36699748,1575703
2362,2362,May,1703698,1063123,2019-05-28 23:52:00,5/29/2019 0:02,0:10:19,"2901 Central Ave NE, Albuquerque, NM 87106, USA","2601 Silver Ave SE, Albuquerque, NM 87106, USA",36674669,1575715
2363,2363,May,1703714,5144990,2019-05-28 23:53:00,5/28/2019 23:59,0:05:14,"111 Marble Ave NW, Albuquerque, NM 87102, USA","1501 1st St NW, Albuquerque, NM 87102, USA",36704459,1575658
2364,2364,May,1703718,8161694,2019-05-28 23:54:00,5/29/2019 0:15,0:20:50,"423 Central Ave NE, Albuquerque, NM 87102, USA","1401 University Blvd SE, Albuquerque, NM 87106, USA",35610291,1575903
2365,2365,May,1703719,6802685,2019-05-28 23:54:00,5/29/2019 0:04,0:10:00,"208 Columbia Dr SE, Albuquerque, NM 87106, USA","328b Jefferson St NE, Albuquerque, NM 87108, USA",35879148,1575741
2366,2366,May,1703720,2672060,2019-05-28 23:54:00,5/29/2019 1:49,1:55:23,"Central @ Tingley, Albuquerque, NM 87104, USA","Central @ Tingley, Albuquerque, NM 87104, USA",36703870,1576979
2367,2367,May,1703721,4023188,2019-05-28 23:54:00,5/29/2019 0:01,0:06:46,"Central @ Tingley, Albuquerque, NM 87104, USA","Central @ Tingley, Albuquerque, NM 87104, USA",35590725,1575683
2368,2368,May,1703724,6613639,2019-05-28 23:55:00,5/29/2019 0:05,0:10:38,"Gold Bldg, 320 Gold Ave SW, Albuquerque, NM 87102, USA","Central @ 10th, Albuquerque, NM 87102, USA",36700469,1575765
2369,2369,May,1703727,2333712,2019-05-28 23:55:00,5/28/2019 23:59,0:03:49,"111 Marble Ave NW, Albuquerque, NM 87102, USA","1501 1st St NW, Albuquerque, NM 87102, USA",36704602,1575659
2370,2370,May,1703733,3737340,2019-05-28 23:55:00,5/29/2019 1:52,1:57:17,"2901 Central Ave NE, Albuquerque, NM 87106, USA",,36659562,1576997
2371,2371,May,1703766,6815071,2019-05-28 23:57:00,5/29/2019 0:13,0:15:34,"2002 Central Ave SW, Albuquerque, NM 87104, USA","1700 Central Ave NW, Albuquerque, NM 87104, USA",36699825,1575876
2372,2372,May,1703767,8986981,2019-05-28 23:57:00,5/29/2019 0:13,0:15:34,"2002 Central Ave SW, Albuquerque, NM 87104, USA","1700 Central Ave NW, Albuquerque, NM 87104, USA",36702856,1575877
2373,2373,May,1703770,1485187,2019-05-28 23:58:00,5/29/2019 0:13,0:15:23,"2002 Central Ave NW, Albuquerque, NM 87104, USA","1710 Central Ave SW, Albuquerque, NM 87104, USA",36699972,1575873
2374,2374,May,1703785,3819003,2019-05-28 23:58:00,5/29/2019 0:11,0:12:19,"1771 Bellamah Ave NW, Albuquerque, NM 87104, USA","622 Central Ave NW, Albuquerque, NM 87102, USA",29448993,1575842
2375,2375,May,1703786,8114348,2019-05-28 23:58:00,5/29/2019 0:01,0:03:06,"Albuquerque Convention Center, Albuquerque, NM 87102, USA","401 2nd St NW, Albuquerque, NM 87102, USA",36166638,1575693
2376,2376,May,1703787,6344227,2019-05-28 23:58:00,5/29/2019 0:01,0:02:19,"200 3rd St NW, Albuquerque, NM 87102, USA","500 4th St NW, Albuquerque, NM 87102, USA",36693125,1575674
2377,2377,May,1703797,4474441,2019-05-28 23:59:00,5/29/2019 0:10,0:11:02,"1815 Central Ave NW, Albuquerque, NM 87104, USA","315 8th St SW, Albuquerque, NM 87102, USA",35837998,1575826
2378,2378,May,1703815,3544397,2019-05-29 00:01:00,5/29/2019 0:02,0:01:02,"911 Raynolds Ave SW, Albuquerque, NM 87104, USA","1611 Kit Carson Ave SW, Albuquerque, NM 87104, USA",36705210,1575698
2379,2379,May,1703824,5718713,2019-05-29 00:01:00,5/29/2019 0:02,0:00:57,"302 San Felipe St NW, Albuquerque, NM 87104, USA","206 San Felipe St NW, Albuquerque, NM 87104, USA",36697086,1575696
2380,2380,May,1703840,3798444,2019-05-29 00:02:00,5/29/2019 0:05,0:02:26,"500 Central Ave SW, Albuquerque, NM 87102, USA","88 5th St SW, Albuquerque, NM 87102, USA",36699748,1575757
2381,2381,May,1703856,4437884,2019-05-29 00:03:00,5/29/2019 0:08,0:05:11,"1700 Central Ave NW, Albuquerque, NM 87104, USA","1301 Coal Ave SW, Albuquerque, NM 87102, USA",36678862,1575799
2382,2382,May,1703863,8163657,2019-05-29 00:04:00,5/29/2019 0:09,0:05:31,"2901 Central Ave NE, Albuquerque, NM 87106, USA","3005 Central Ave NE, Albuquerque, NM 87106, USA",36704265,1575812
2383,2383,May,1703874,8676330,2019-05-29 00:04:00,5/29/2019 0:26,0:21:50,"1400 Central Ave SE, Albuquerque, NM 87106, USA","2901 Central Ave NE, Albuquerque, NM 87106, USA",36703460,1576068
2384,2384,May,1703882,1365683,2019-05-29 00:05:00,5/29/2019 0:16,0:11:24,"401 Roma Ave NW, Albuquerque, NM 87102, USA","200 3rd St NW, Albuquerque, NM 87102, USA",35856855,1575924
2385,2385,May,1703885,8988687,2019-05-29 00:05:00,5/29/2019 0:27,0:22:02,"1400 Central Ave SE, Albuquerque, NM 87106, USA","2901 Central Ave NE, Albuquerque, NM 87106, USA",36374762,1576073
2386,2386,May,1703898,5096373,2019-05-29 00:06:00,5/29/2019 0:26,0:20:29,"1400 Central Ave SE, Albuquerque, NM 87106, USA","2901 Central Ave NE, Albuquerque, NM 87106, USA",36705623,1576069
2387,2387,May,1703920,2893981,2019-05-29 00:07:00,5/29/2019 0:08,0:00:54,"502 Fruit Ave NW, Albuquerque, NM 87102, USA","510 Fruit Ave NW, Albuquerque, NM 87102, USA",35614855,1575795
2388,2388,May,1703951,7354409,2019-05-29 00:09:00,5/29/2019 0:10,0:00:56,"Central @ Tingley, Albuquerque, NM 87104, USA","Central @ Tingley, Albuquerque, NM 87104, USA",36707563,1575821
2389,2389,May,1703969,7354409,2019-05-29 00:10:00,5/29/2019 0:13,0:02:17,"Central @ Tingley, Albuquerque, NM 87104, USA","Central @ Tingley, Albuquerque, NM 87104, USA",36707563,1575871
2390,2390,May,1703988,7951938,2019-05-29 00:12:00,5/29/2019 0:37,0:25:10,"2901 Central Ave NE, Albuquerque, NM 87106, USA","3100 Central Ave SE, Albuquerque, NM 87106, USA",35648662,1576225
2391,2391,May,1703995,6889266,2019-05-29 00:12:00,5/29/2019 0:38,0:25:15,"2901 Central Ave NE, Albuquerque, NM 87106, USA","3100 Central Ave SE, Albuquerque, NM 87106, USA",36694854,1576228
2392,2392,May,1704007,7028394,2019-05-29 00:13:00,5/29/2019 0:19,0:05:58,"1001 Central Ave NW, Albuquerque, NM 87102, USA","1023 Central Ave NW, Albuquerque, NM 87102, USA",36708467,1575982
2393,2393,May,1704008,8162075,2019-05-29 00:13:00,5/29/2019 1:22,1:08:32,"Central @ Tingley, Albuquerque, NM 87104, USA","2700 Central Ave SW, Albuquerque, NM 87104, USA",36707563,1576734
2394,2394,May,1704023,9488315,2019-05-29 00:15:00,5/29/2019 1:19,1:04:14,"200 3rd St NW, Albuquerque, NM 87102, USA","219 Central Ave NW, Albuquerque, NM 87102, USA",36708742,1576705
2395,2395,May,1704031,5727332,2019-05-29 00:15:00,5/29/2019 1:17,1:01:51,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","301 Central Ave NW, Albuquerque, NM 87102, USA",36708717,1576680
2396,2396,May,1704040,4398413,2019-05-29 00:16:00,5/29/2019 0:23,0:06:59,"Gold Bldg, 320 Gold Ave SW, Albuquerque, NM 87102, USA","Gold Bldg, 320 Gold Ave SW, Albuquerque, NM 87102, USA",36708697,1576029
2397,2397,May,1704044,6339598,2019-05-29 00:16:00,5/29/2019 0:39,0:23:18,"401 2nd St NW, Albuquerque, NM 87102, USA","401 3rd St NW, Albuquerque, NM 87102, USA",36709100,1576253
2398,2398,May,1704046,5005904,2019-05-29 00:16:00,5/29/2019 0:39,0:23:12,"401 2nd St NW, Albuquerque, NM 87102, USA","401 2nd St NW, Albuquerque, NM 87102, USA",36709081,1576254
2399,2399,May,1704047,9518071,2019-05-29 00:16:00,5/29/2019 0:20,0:03:42,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","500 4th St NW, Albuquerque, NM 87102, USA",36708782,1575989
2400,2400,May,1704054,2922267,2019-05-29 00:17:00,5/29/2019 1:19,1:02:11,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","301 Central Ave NW, Albuquerque, NM 87102, USA",36708999,1576706
2401,2401,May,1704061,7965460,2019-05-29 00:17:00,5/29/2019 0:22,0:05:08,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","415 Roma Ave NW, Albuquerque, NM 87102, USA",35856855,1576022
2402,2402,May,1704064,6916676,2019-05-29 00:17:00,5/29/2019 0:27,0:10:15,"524 Central Ave SW, Albuquerque, NM 87102, USA","625 Central Ave SW, Albuquerque, NM 87102, USA",35855143,1576076
2403,2403,May,1704080,7868185,2019-05-29 00:18:00,5/29/2019 0:50,0:31:49,"Central @ Tingley, Albuquerque, NM 87104, USA","Central @ Tingley, Albuquerque, NM 87104, USA",36709105,1576385
2404,2404,May,1704090,2503724,2019-05-29 00:19:00,5/29/2019 0:42,0:22:16,"1400 Central Ave SE, Albuquerque, NM 87106, USA","2901 Central Ave NE, Albuquerque, NM 87106, USA",36441252,1576285
2405,2405,May,1704094,8162072,2019-05-29 00:20:00,5/29/2019 1:02,0:41:54,"412 Gold Ave SW, Albuquerque, NM 87102, USA","915 Copper Ave NW, Albuquerque, NM 87102, USA",36709228,1576529
2406,2406,May,1704096,5677962,2019-05-29 00:20:00,5/29/2019 1:07,0:47:06,"412 Gold Ave SW, Albuquerque, NM 87102, USA","412 Gold Ave SW, Albuquerque, NM 87102, USA",36709222,1576584
2407,2407,May,1704098,5970008,2019-05-29 00:20:00,5/29/2019 0:28,0:07:46,"2060 Central Ave SW, Albuquerque, NM 87104, USA","1816 Central Ave NW, Albuquerque, NM 87104, USA",36709248,1576081
2408,2408,May,1704103,2404851,2019-05-29 00:20:00,5/29/2019 1:07,0:47:29,"418 Gold Ave SW, Albuquerque, NM 87102, USA","417 Gold Ave SW, Albuquerque, NM 87102, USA",36709274,1576593
2409,2409,May,1704104,3368241,2019-05-29 00:20:00,5/29/2019 0:32,0:11:39,"824 Stover Ave SW, Albuquerque, NM 87102, USA","Tingley Field, 10 Atlantic Ave SW, Albuquerque, NM 87102, USA",36709401,1576135
2410,2410,May,1704105,3869052,2019-05-29 00:20:00,5/29/2019 0:51,0:30:53,"1415 Central Ave NE, Albuquerque, NM 87106, USA","4201 Central Ave NE, Albuquerque, NM 87108, USA",36708607,1576395
2411,2411,May,1704107,9817925,2019-05-29 00:20:00,5/29/2019 0:52,0:31:20,"Central @ Tingley, Albuquerque, NM 87104, USA","Central @ Tingley, Albuquerque, NM 87104, USA",36709562,1576400
2412,2412,May,1704114,4440449,2019-05-29 00:21:00,5/29/2019 0:48,0:26:48,"301 Central Ave NE, Albuquerque, NM 87102, USA","301 Central Ave NE, Albuquerque, NM 87102, USA",36215065,1576344
2413,2413,May,1704130,4454304,2019-05-29 00:21:00,5/29/2019 0:28,0:06:04,"2060 Central Ave SW, Albuquerque, NM 87104, USA","1816 Central Ave NW, Albuquerque, NM 87104, USA",36709334,1576079
2414,2414,May,1704135,1736069,2019-05-29 00:22:00,5/29/2019 0:48,0:25:42,"301 Central Ave NE, Albuquerque, NM 87102, USA","301 Central Ave NE, Albuquerque, NM 87102, USA",35585536,1576348
2415,2415,May,1704158,5977323,2019-05-29 00:24:00,5/29/2019 1:07,0:42:23,"412 Gold Ave SW, Albuquerque, NM 87102, USA","123 4th St SW, Albuquerque, NM 87102, USA",36709774,1576579
2416,2416,May,1704182,8730949,2019-05-29 00:27:00,5/29/2019 0:57,0:30:38,"2901 Central Ave NE, Albuquerque, NM 87106, USA","1400 Central Ave SE, Albuquerque, NM 87106, USA",36703460,1576477
2417,2417,May,1704183,6815071,2019-05-29 00:27:00,5/29/2019 0:32,0:04:58,"1700 Central Ave NW, Albuquerque, NM 87104, USA","1616 San Patricio Ave SW, Albuquerque, NM 87104, USA",35775477,1576137
2418,2418,May,1704184,7446670,2019-05-29 00:27:00,5/29/2019 0:55,0:28:09,"2901 Central Ave NE, Albuquerque, NM 87106, USA","1400 Central Ave SE, Albuquerque, NM 87106, USA",36705623,1576452
2419,2419,May,1704189,7989059,2019-05-29 00:27:00,5/29/2019 0:54,0:26:07,"2901 Central Ave NE, Albuquerque, NM 87106, USA","1400 Central Ave SE, Albuquerque, NM 87106, USA",36374762,1576423
2420,2420,May,1704200,3622262,2019-05-29 00:28:00,5/29/2019 0:53,0:25:08,"First Plaza Galeria, 20 First Plaza Center NW, Albuquerque, NM 87102, USA","220 Copper Ave NW, Albuquerque, NM 87102, USA",35596334,1576422
2421,2421,May,1704207,4023188,2019-05-29 00:29:00,5/29/2019 0:58,0:29:34,"Central @ Tingley, Albuquerque, NM 87104, USA","2713 Central Ave NW, Albuquerque, NM 87104, USA",35590725,1576489
2422,2422,May,1704213,2044339,2019-05-29 00:29:00,5/29/2019 0:58,0:29:29,"Central @ Tingley, Albuquerque, NM 87104, USA","Central @ Tingley, Albuquerque, NM 87104, USA",36710767,1576492
2423,2423,May,1704214,8163657,2019-05-29 00:29:00,5/29/2019 0:40,0:11:04,"3005 Central Ave NE, Albuquerque, NM 87106, USA","Jones Motor Co., Albuquerque, NM 87106, USA",36704265,1576263
2424,2424,May,1704216,8926493,2019-05-29 00:29:00,5/29/2019 1:01,0:32:04,"Central @ Tingley, Albuquerque, NM 87104, USA","2713 Central Ave NW, Albuquerque, NM 87104, USA",36710580,1576524
2425,2425,May,1704218,7354409,2019-05-29 00:29:00,5/29/2019 1:01,0:31:47,"2713 Central Ave NW, Albuquerque, NM 87104, USA","2713 Central Ave NW, Albuquerque, NM 87104, USA",36710602,1576523
2426,2426,May,1704228,9036109,2019-05-29 00:30:00,5/29/2019 0:59,0:29:02,"200 2nd St SW, Albuquerque, NM 87102, USA","118 Rte 66, Albuquerque, NM 87102, USA",36127002,1576498
2427,2427,May,1704230,5096373,2019-05-29 00:30:00,5/29/2019 1:01,0:31:48,"2901 Central Ave NE, Albuquerque, NM 87106, USA","3110 Monte Vista Blvd NE, Albuquerque, NM 87106, USA",36410430,1576528
2428,2428,May,1704234,9918995,2019-05-29 00:30:00,5/29/2019 0:59,0:28:48,"100 Gold Ave SW, Albuquerque, NM 87102, USA","123 Central Ave NW, Albuquerque, NM 87102, USA",36127222,1576500
2429,2429,May,1704259,1876621,2019-05-29 00:31:00,5/29/2019 3:01,2:30:05,"415 14th St SW, Albuquerque, NM 87102, USA","1513 San Carlos Rd SW, Albuquerque, NM 87104, USA",36660218,1577476
2430,2430,May,1704267,8161694,2019-05-29 00:32:00,5/29/2019 0:44,0:12:02,"1401 University Blvd SE, Albuquerque, NM 87106, USA","1401 University Blvd SE, Albuquerque, NM 87106, USA",36711386,1576305
2431,2431,May,1704274,2155155,2019-05-29 00:32:00,5/29/2019 0:35,0:02:27,"2002 Central Ave NW, Albuquerque, NM 87104, USA","2002 Central Ave NW, Albuquerque, NM 87104, USA",35668441,1576182
2432,2432,May,1704275,6192939,2019-05-29 00:32:00,5/29/2019 0:43,0:10:39,"316 Central Ave NW, Albuquerque, NM 87102, USA","1801 Central Ave SW, Albuquerque, NM 87104, USA",36201705,1576293
2433,2433,May,1704276,3943530,2019-05-29 00:32:00,5/29/2019 0:43,0:10:43,"358 Central Ave NW, Albuquerque, NM 87102, USA","1801 Central Ave NW, Albuquerque, NM 87104, USA",36383764,1576295
2434,2434,May,1704286,2559530,2019-05-29 00:33:00,5/29/2019 0:44,0:11:30,"2020 Old Town Rd NW, Albuquerque, NM 87104, USA","500 2nd St NW, Albuquerque, NM 87102, USA",36531460,1576309
2435,2435,May,1704302,5718713,2019-05-29 00:35:00,5/29/2019 0:44,0:08:51,"302 San Felipe St NW, Albuquerque, NM 87104, USA","401 2nd St NW, Albuquerque, NM 87102, USA",36643813,1576304
2436,2436,May,1704313,1941598,2019-05-29 00:36:00,5/29/2019 0:37,0:01:18,"2002 Central Ave NW, Albuquerque, NM 87104, USA","2002 Central Ave SW, Albuquerque, NM 87104, USA",35668441,1576221
2437,2437,May,1704334,8676330,2019-05-29 00:37:00,5/29/2019 1:08,0:31:00,"2901 Central Ave NE, Albuquerque, NM 87106, USA","2901 Central Ave NE, Albuquerque, NM 87106, USA",36712283,1576602
2438,2438,May,1704338,2155155,2019-05-29 00:38:00,5/29/2019 1:32,0:53:56,"2002 Central Ave NW, Albuquerque, NM 87104, USA","2002 Central Ave SW, Albuquerque, NM 87104, USA",35668441,1576828
2439,2439,May,1704355,2893981,2019-05-29 00:39:00,5/29/2019 1:18,0:38:43,"415 Roma Ave NW, Albuquerque, NM 87102, USA","502 Fruit Ave NW, Albuquerque, NM 87102, USA",35614855,1576685
2440,2440,May,1704373,1941598,2019-05-29 00:40:00,5/29/2019 1:32,0:52:18,"2014 Rte 66, Albuquerque, NM 87104, USA","2002 Central Ave SW, Albuquerque, NM 87104, USA",36713154,1576831
2441,2441,May,1704380,1258930,2019-05-29 00:40:00,5/29/2019 0:53,0:12:37,"911 Raynolds Ave SW, Albuquerque, NM 87104, USA","1410 Central Ave SW, Albuquerque, NM 87104, USA",35775477,1576412
2442,2442,May,1704387,7841444,2019-05-29 00:42:00,5/29/2019 0:45,0:03:04,"117 Bryn Mawr Dr SE, Albuquerque, NM 87106, USA","3118 Central Ave SE, Albuquerque, NM 87106, USA",35537370,1576315
2443,2443,May,1704391,5618982,2019-05-29 00:42:00,5/29/2019 0:58,0:15:49,"1115 Gold Ave SE, Albuquerque, NM 87106, USA","2550 Central Ave NE, Albuquerque, NM 87106, USA",36064729,1576483
2444,2444,May,1704400,2689597,2019-05-29 00:43:00,5/29/2019 0:53,0:10:10,"Central @ Tingley, Albuquerque, NM 87104, USA","Central @ Tingley, Albuquerque, NM 87104, USA",36712723,1576419
2445,2445,May,1704401,5617097,2019-05-29 00:43:00,5/29/2019 1:00,0:16:46,"412 Gold Ave SW, Albuquerque, NM 87102, USA","1st St NW and Central Ave SW, Albuquerque, NM 87102, USA",36699788,1576510
2446,2446,May,1704427,8464924,2019-05-29 00:45:00,5/29/2019 1:05,0:20:24,"Albuquerque Convention Center, Albuquerque, NM 87102, USA","301 Central Ave NE, Albuquerque, NM 87102, USA",36643813,1576562
2447,2447,May,1704434,8114348,2019-05-29 00:45:00,5/29/2019 1:05,0:20:17,"99999 Hardy Ave, Albuquerque, NM 87105, USA","301 Central Ave NE, Albuquerque, NM 87102, USA",36531460,1576567
2448,2448,May,1704440,3798444,2019-05-29 00:46:00,5/29/2019 0:53,0:06:56,"500 Central Ave SW, Albuquerque, NM 87102, USA","111 Marble Ave NW, Albuquerque, NM 87102, USA",36699748,1576409
2449,2449,May,1704454,7951938,2019-05-29 00:47:00,5/29/2019 0:51,0:04:17,"104 Richmond Dr SE, Albuquerque, NM 87106, USA","4201 Central Ave NE, Albuquerque, NM 87108, USA",36441252,1576392
2450,2450,May,1704468,7933098,2019-05-29 00:48:00,5/29/2019 1:38,0:50:00,"2901 Central Ave NE, Albuquerque, NM 87106, USA","2901 Central Ave NE, Albuquerque, NM 87106, USA",36714197,1576884
2451,2451,May,1704496,5005904,2019-05-29 00:50:00,5/29/2019 1:31,0:41:23,"401 3rd St NW, Albuquerque, NM 87102, USA","111 Marble Ave NW, Albuquerque, NM 87102, USA",36704197,1576826
2452,2452,May,1704507,7071117,2019-05-29 00:51:00,5/29/2019 1:31,0:40:11,"401 2nd St NW, Albuquerque, NM 87102, USA","111 Marble Ave NW, Albuquerque, NM 87102, USA",36714900,1576824
2453,2453,May,1704508,7841444,2019-05-29 00:51:00,5/29/2019 0:54,0:03:06,"3118 Central Ave SE, Albuquerque, NM 87106, USA","3118 Central Ave SE, Albuquerque, NM 87106, USA",36714518,1576432
2454,2454,May,1704510,6889266,2019-05-29 00:51:00,5/29/2019 0:51,0:00:26,"3101 Central Ave NE, Albuquerque, NM 87106, USA","104 Richmond Dr SE, Albuquerque, NM 87106, USA",36712688,1576397
2455,2455,May,1704543,6889266,2019-05-29 00:54:00,5/29/2019 1:58,1:04:18,"104 Richmond Dr SE, Albuquerque, NM 87106, USA","2102 Central Ave SE, Albuquerque, NM 87106, USA",36712928,1577037
